playerID,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,WP,HBP,R,IP,Win Percentage,Strikeout to Walk,WHIP,ERA
blairaa01,2,8,16,16,0,0,0,87,64,15,39,49,1,6.0,66,73.0,0.2,1.2564102564102564,1.726027397260274,7.890410958904109
blairde01,19,25,62,54,6,1,0,302,139,25,192,178,18,10.0,159,339.0,0.4318181818181818,0.9270833333333334,1.4572271386430677,3.690265486725664
blairwi01,60,86,418,139,3,0,4,1438,713,170,415,759,41,36.0,778,1274.0,0.410958904109589,1.8289156626506025,1.4544740973312402,5.036891679748822
blakesh01,87,102,304,196,81,11,8,1766,744,68,740,621,35,30.0,876,1620.0,0.4603174603174603,0.8391891891891892,1.5469135802469136,4.133333333333333
blancgi01,3,5,28,9,0,0,0,47,29,4,48,35,8,5.0,36,58.666666666666664,0.375,0.7291666666666666,1.6193181818181819,4.448863636363637
blandfr01,45,46,144,86,57,5,4,859,283,15,277,278,21,16.0,395,814.3333333333334,0.4945054945054945,1.0036101083032491,1.3950061399918132,3.12771182971756
blankte01,77,79,241,156,73,8,4,1462,634,63,489,378,22,13.0,719,1330.6666666666667,0.4935897435897436,0.7730061349693251,1.4661823647294587,4.288076152304609
blantcy01,68,71,202,167,75,14,4,1243,481,64,337,611,33,18.0,588,1218.3333333333333,0.4892086330935252,1.8130563798219586,1.2968536251709988,3.553214774281806
blantjo01,101,97,427,252,8,3,2,1896,860,223,467,1284,41,41.0,914,1767.6666666666667,0.51010101010101,2.7494646680942183,1.336790495945691,4.378653592306241
blasiwa01,46,51,222,128,16,2,5,891,434,75,372,512,62,30.0,486,863.6666666666666,0.4742268041237113,1.3763440860215055,1.462369741412582,4.522578155152451
blassst01,103,76,282,231,57,16,2,1558,644,128,597,896,56,38.0,739,1597.3333333333333,0.5754189944134078,1.5008375209380234,1.3491235392320535,3.6285475792988313
blaylbo01,1,7,17,7,0,0,0,53,33,8,27,42,0,0.0,37,50.0,0.125,1.5555555555555556,1.6,5.94
blaylga01,4,6,41,13,3,0,0,147,67,14,58,81,4,3.0,74,125.66666666666667,0.4,1.396551724137931,1.6312997347480105,4.798408488063661
blazemi01,8,6,113,1,0,0,0,126,64,20,64,104,5,4.0,73,128.0,0.5714285714285714,1.625,1.484375,4.5
blaziro01,4,2,63,0,0,0,0,111,55,14,31,67,5,0.0,61,92.0,0.6666666666666666,2.161290322580645,1.5434782608695652,5.380434782608695
bleieri01,9,2,185,1,0,0,4,197,63,12,33,95,9,11.0,76,191.0,0.8181818181818182,2.878787878787879,1.2041884816753927,2.9685863874345553
blevije01,30,13,609,1,0,0,7,417,195,50,195,508,12,27.0,209,495.3333333333333,0.6976744186046512,2.605128205128205,1.2355316285329745,3.5430686406460294
blongjo01,13,21,41,36,29,1,0,374,101,0,41,65,41,0.0,242,320.3333333333333,0.38235294117647056,1.5853658536585367,1.295525494276795,2.837669094693028
bluejji01,14,17,44,30,13,3,1,244,91,4,97,78,8,0.0,114,236.66666666666666,0.45161290322580644,0.8041237113402062,1.4408450704225353,3.4605633802816906
bluevi01,209,161,502,473,143,37,2,2939,1213,263,1185,2175,103,23.0,1357,3343.3333333333335,0.5648648648648649,1.8354430379746836,1.2334995014955135,3.2653040877367894
blylebe01,287,250,692,685,242,60,0,4632,1830,430,1322,3701,114,155.0,2029,4970.0,0.5344506517690876,2.7995461422087744,1.1979879275653924,3.313883299798793
blyzkmi01,3,11,70,9,2,0,1,193,112,8,107,58,8,0.0,126,180.66666666666666,0.21428571428571427,0.5420560747663551,1.6605166051660518,5.579335793357934
bochtdo01,9,18,220,0,0,0,6,231,132,36,166,215,22,6.0,140,260.0,0.3333333333333333,1.2951807228915662,1.5269230769230768,4.569230769230769
bockura01,2,1,39,0,0,0,0,66,29,5,25,33,2,1.0,35,61.666666666666664,0.6666666666666666,1.32,1.4756756756756757,4.232432432432432
boddimi01,134,116,342,309,63,16,3,2082,897,188,721,1330,60,87.0,992,2123.6666666666665,0.536,1.8446601941747574,1.3198869879139854,3.8014440433212995
boehlge01,6,12,61,18,7,0,0,232,106,4,134,93,14,19.0,156,202.33333333333334,0.3333333333333333,0.6940298507462687,1.8088962108731466,4.71499176276771
boehljo01,55,50,162,118,57,9,5,861,305,13,386,396,25,38.0,391,925.3333333333334,0.5238095238095238,1.0259067357512954,1.347622478386167,2.9664985590778095
boehrbr01,26,32,356,21,0,0,3,522,259,64,274,432,10,18.0,280,534.6666666666666,0.4482758620689655,1.5766423357664234,1.488778054862843,4.359725685785537
boevejo01,34,45,516,0,0,0,49,751,329,75,343,541,30,16.0,362,754.3333333333334,0.43037974683544306,1.5772594752186588,1.4502872293415818,3.9253203711886875
boggsmi01,13,15,241,15,0,0,6,319,145,27,144,233,17,19.0,156,316.6666666666667,0.4642857142857143,1.6180555555555556,1.4621052631578946,4.121052631578947
boggsto01,20,44,114,94,10,4,0,612,274,47,201,278,22,13.0,304,584.0,0.3125,1.3830845771144278,1.3921232876712328,4.222602739726027
boglewa01,0,0,16,1,0,0,0,26,11,3,8,26,2,0.0,12,23.0,0.0,3.25,1.4782608695652173,4.304347826086957
bohanbr01,54,60,304,157,8,2,2,1229,643,142,489,671,42,58.0,706,1116.0,0.47368421052631576,1.3721881390593047,1.539426523297491,5.185483870967742
boitada01,2,2,51,0,0,0,0,86,45,15,28,52,8,5.0,47,71.33333333333333,0.5,1.8571428571428572,1.5981308411214954,5.677570093457944
bokeldi01,3,4,34,1,0,0,3,73,37,2,38,27,5,1.0,49,68.0,0.42857142857142855,0.7105263157894737,1.6323529411764706,4.897058823529411
bolanbe01,68,53,209,119,59,10,12,925,383,13,432,364,11,29.0,460,1062.0,0.5619834710743802,0.8425925925925926,1.2777777777777777,3.2457627118644066
bolenst01,3,13,41,17,3,0,0,170,94,7,84,72,11,6.0,102,139.0,0.1875,0.8571428571428571,1.8273381294964028,6.086330935251799
bolinbo01,88,75,495,164,32,10,50,1364,596,164,597,1175,56,60.0,687,1576.0,0.5398773006134969,1.968174204355109,1.244289340101523,3.403553299492386
bolsimi01,8,19,48,41,0,0,0,251,126,34,98,210,9,6.0,138,230.66666666666666,0.2962962962962963,2.142857142857143,1.5130057803468209,4.916184971098266
boltoro01,2,8,17,11,0,0,0,88,55,8,30,27,5,1.0,63,64.33333333333333,0.2,0.9,1.83419689119171,7.694300518134716
boltoto01,31,34,209,56,3,0,1,614,274,46,244,336,21,17.0,297,540.3333333333334,0.47692307692307695,1.3770491803278688,1.5879086983343613,4.563849475632326
bombama01,16,18,74,45,2,1,0,367,156,34,110,124,13,8.0,169,314.3333333333333,0.47058823529411764,1.1272727272727272,1.5174973488865324,4.466595970307529
bondeje01,69,81,225,200,6,2,0,1303,672,154,431,961,51,41.0,727,1231.0,0.46,2.2296983758700697,1.4086108854589765,4.913078797725427
bondto01,234,163,417,408,386,42,0,3765,862,50,193,972,143,2.0,1931,3628.6666666666665,0.5894206549118388,5.036269430051814,1.0907587727356238,2.13797538122359
bonesri01,63,82,375,164,11,1,1,1422,689,167,464,564,36,50.0,754,1278.3333333333333,0.43448275862068964,1.2155172413793103,1.4753585397653195,4.850847457627119
bonetju01,6,14,46,16,7,0,1,234,116,14,77,50,6,2.0,127,173.0,0.3,0.6493506493506493,1.7976878612716762,6.034682080924855
bongju01,7,4,48,4,0,0,1,81,45,11,43,62,7,2.0,50,78.33333333333333,0.6363636363636364,1.441860465116279,1.5829787234042554,5.170212765957447
bonhabi01,75,83,300,214,27,4,11,1512,662,98,636,985,68,35.0,743,1487.3333333333333,0.47468354430379744,1.54874213836478,1.4441954280591665,4.005826983415509
bonhati01,103,72,231,193,110,21,9,1501,528,117,287,478,4,9.0,580,1551.0,0.5885714285714285,1.6655052264808363,1.1528046421663443,3.0638297872340425
bonikjo01,5,7,30,13,3,0,2,95,43,6,38,45,8,1.0,47,99.66666666666667,0.4166666666666667,1.1842105263157894,1.334448160535117,3.882943143812709
bonilli01,4,3,15,7,1,0,0,55,40,10,34,45,4,3.0,41,57.333333333333336,0.5714285714285714,1.3235294117647058,1.5523255813953487,6.279069767441861
bonined01,7,3,62,10,0,0,0,160,68,17,39,54,4,6.0,75,129.0,0.7,1.3846153846153846,1.5426356589147288,4.744186046511628
bonsebo01,19,25,111,60,0,0,0,475,240,63,133,334,12,7.0,262,416.6666666666667,0.4318181818181818,2.511278195488722,1.4591999999999998,5.183999999999999
bookegr01,5,7,161,4,0,0,1,278,114,22,118,119,17,5.0,136,264.0,0.4166666666666667,1.0084745762711864,1.5,3.8863636363636362
booneda02,2,1,61,1,0,0,4,103,38,6,31,57,3,2.0,42,101.66666666666667,0.6666666666666666,1.8387096774193548,1.318032786885246,3.3639344262295077
bootcch01,3,7,91,3,0,0,1,180,108,19,66,106,10,6.0,112,148.33333333333334,0.3,1.606060606060606,1.6584269662921347,6.552808988764044
boozejo01,14,16,171,22,3,0,15,414,179,42,139,282,15,6.0,203,394.3333333333333,0.4666666666666667,2.028776978417266,1.4023668639053255,4.085376162299239
borbope01,69,39,593,4,0,0,80,1098,401,63,251,409,24,28.0,436,1026.6666666666667,0.6388888888888888,1.6294820717131475,1.3139610389610388,3.5152597402597396
borbope02,16,16,368,0,0,0,6,259,141,33,134,224,2,16.0,154,271.0,0.5,1.671641791044776,1.4501845018450183,4.682656826568265
borchge01,4,5,11,11,7,1,0,68,28,2,32,26,11,6.0,47,67.66666666666667,0.4444444444444444,0.8125,1.477832512315271,3.7241379310344827
bordejo01,13,16,36,31,23,4,1,304,81,4,58,43,22,0.0,185,284.3333333333333,0.4482758620689655,0.7413793103448276,1.2731535756154748,2.563892145369285
bordiri01,20,20,173,17,0,0,10,383,179,42,121,247,3,6.0,196,371.3333333333333,0.5,2.041322314049587,1.3572710951526032,4.338420107719928
borispa01,1,2,23,0,0,0,0,46,22,8,19,30,2,2.0,24,49.666666666666664,0.3333333333333333,1.5789473684210527,1.308724832214765,3.986577181208054
borkfr01,2,2,33,2,0,0,2,51,19,6,11,31,0,1.0,22,42.0,0.5,2.8181818181818183,1.4761904761904763,4.071428571428571
borkoda01,13,20,181,21,0,0,1,392,226,48,148,265,10,15.0,243,346.3333333333333,0.3939393939393939,1.7905405405405406,1.5591915303176132,5.8729547641963435
borlato01,0,4,27,4,0,0,3,70,39,4,23,32,4,0.0,42,52.0,0.0,1.391304347826087,1.7884615384615385,6.75
borlato02,11,9,207,0,0,0,8,263,125,23,146,211,33,18.0,144,269.6666666666667,0.55,1.4452054794520548,1.5166872682323855,4.171817058096415
borowha01,108,82,314,214,94,16,7,1660,668,108,623,690,34,7.0,769,1717.0,0.5684210526315789,1.1075441412520064,1.3296447291788003,3.5014560279557365
borowjo01,22,34,423,1,0,0,131,450,211,53,177,372,6,7.0,222,454.3333333333333,0.39285714285714285,2.1016949152542375,1.38004402054292,4.179750550256786
borucry01,5,8,40,19,0,0,0,123,55,10,51,94,2,2.0,63,121.0,0.38461538461538464,1.8431372549019607,1.43801652892562,4.090909090909091
boshebu01,3,3,128,1,0,0,0,105,53,13,35,104,5,5.0,59,106.33333333333333,0.5,2.9714285714285715,1.316614420062696,4.4858934169279
bosioch01,94,93,309,246,39,9,9,1742,753,162,481,1059,61,41.0,835,1710.0,0.5026737967914439,2.2016632016632016,1.3,3.9631578947368418
boskish01,49,63,217,132,4,0,1,982,497,133,292,494,36,44.0,540,870.3333333333334,0.4375,1.6917808219178083,1.4638069705093832,5.1394101876675595
bosmadi01,82,85,306,229,29,10,2,1594,648,149,412,757,28,34.0,736,1591.0,0.49101796407185627,1.837378640776699,1.2608422375864237,3.6656191074795723
boswean01,3,4,11,7,6,0,0,85,42,2,41,30,7,5.0,67,64.0,0.42857142857142855,0.7317073170731707,1.96875,5.90625
bosweda01,68,56,205,151,37,6,0,858,417,110,481,882,44,34.0,462,1065.3333333333333,0.5483870967741935,1.8336798336798337,1.2568836045056322,3.522841051314143
botelde01,3,4,19,11,1,0,0,77,37,12,31,35,3,2.0,38,68.0,0.42857142857142855,1.1290322580645162,1.588235294117647,4.897058823529411
bottari01,33,42,562,0,0,0,116,561,279,71,316,575,37,27.0,298,628.6666666666666,0.44,1.8196202531645569,1.395015906680806,3.9941675503711562
botteke01,46,49,292,116,2,1,10,950,460,123,385,566,16,28.0,506,911.6666666666666,0.4842105263157895,1.4701298701298702,1.4643510054844608,4.541133455210238
bottira01,2,3,18,7,0,0,0,86,46,7,28,34,6,1.0,50,56.0,0.4,1.2142857142857142,2.0357142857142856,7.392857142857142
bouchde01,6,11,35,26,0,0,0,170,88,28,54,77,3,3.0,93,146.0,0.35294117647058826,1.4259259259259258,1.5342465753424657,5.424657534246575
bouldca01,3,8,27,10,1,0,0,96,49,5,30,36,6,3.0,57,71.66666666666667,0.2727272727272727,1.2,1.7581395348837208,6.1534883720930225
boultja01,8,14,42,17,12,0,0,229,73,10,58,78,6,10.0,122,222.33333333333334,0.36363636363636365,1.3448275862068966,1.2908545727136431,2.9550224887556222
boutoji01,62,63,304,144,34,11,6,1131,492,127,435,720,38,23.0,566,1238.6666666666667,0.496,1.6551724137931034,1.2642626480086114,3.57481162540366
bowdemi01,3,5,103,2,0,0,0,133,67,16,54,100,13,4.0,67,133.66666666666666,0.375,1.8518518518518519,1.399002493765586,4.511221945137158
bowenry01,17,28,64,60,3,1,0,350,192,35,184,216,25,10.0,208,326.0,0.37777777777777777,1.173913043478261,1.638036809815951,5.300613496932516
bowiemi01,8,13,88,19,0,0,0,183,107,20,81,111,4,6.0,110,156.33333333333334,0.38095238095238093,1.3703703703703705,1.6886993603411513,6.159914712153517
bowmaab01,2,8,24,11,2,1,0,75,39,0,48,27,5,4.0,49,74.0,0.2,0.5625,1.662162162162162,4.743243243243243
bowmabo01,26,17,109,38,13,2,10,360,155,27,139,146,9,6.0,175,365.0,0.6046511627906976,1.0503597122302157,1.367123287671233,3.821917808219178
bowmajo01,77,96,298,184,74,5,11,1656,717,102,484,502,15,41.0,837,1465.6666666666667,0.44508670520231214,1.037190082644628,1.4600864225608368,4.402774619058449
bowmama01,7,13,183,0,0,0,2,167,81,14,62,149,2,7.0,91,181.33333333333334,0.35,2.403225806451613,1.2628676470588234,4.0202205882352935
bowmaro01,2,11,50,12,0,0,0,137,76,14,71,75,8,4.0,85,117.66666666666667,0.15384615384615385,1.056338028169014,1.7677053824362605,5.813031161473088
bowmasu01,4,10,18,16,14,0,0,184,85,1,89,46,18,17.0,151,146.66666666666666,0.2857142857142857,0.5168539325842697,1.8613636363636366,5.215909090909092
bowsfte01,37,39,215,86,12,4,6,699,320,63,259,326,14,12.0,369,662.3333333333334,0.4868421052631579,1.2586872586872586,1.4464016104680422,4.348263714141922
boxbebr01,22,30,343,0,0,0,77,261,130,46,170,413,13,14.0,144,329.0,0.4230769230769231,2.429411764705882,1.3100303951367782,3.556231003039514
boydja01,3,16,22,18,13,0,0,214,112,2,69,27,5,17.0,164,143.66666666666666,0.15789473684210525,0.391304347826087,1.9698375870069607,7.016241299303945
boydja02,5,2,113,0,0,0,0,128,85,16,75,97,7,8.0,93,133.33333333333334,0.7142857142857143,1.2933333333333332,1.5225,5.7375
boydma01,34,54,134,130,2,1,0,716,398,133,225,692,24,32.0,419,705.6666666666666,0.38636363636363635,3.0755555555555554,1.3334907888521494,5.076051015588097
boydoi01,78,77,214,207,43,10,0,1427,624,166,368,799,20,15.0,680,1389.6666666666667,0.5032258064516129,2.171195652173913,1.291676661069801,4.0412568961381625
boydra01,2,4,10,6,4,0,1,50,20,0,24,26,2,3.0,32,58.333333333333336,0.3333333333333333,1.0833333333333333,1.2685714285714285,3.085714285714286
boyerbl01,17,27,447,0,0,0,5,505,237,38,165,292,17,13.0,269,468.3333333333333,0.38636363636363635,1.7696969696969698,1.4306049822064058,4.554448398576512
boyercl01,20,23,112,48,13,3,2,393,208,56,218,198,14,17.0,235,395.6666666666667,0.46511627906976744,0.908256880733945,1.544229149115417,4.7312552653748945
boylehe01,89,111,207,199,189,10,1,1740,597,46,378,602,84,36.0,983,1756.3333333333333,0.445,1.5925925925925926,1.2059214272157905,3.059214272157905
brabege01,35,43,151,80,15,4,6,570,293,54,282,440,28,20.0,325,621.0,0.44871794871794873,1.5602836879432624,1.3719806763285025,4.246376811594203
brachbr01,37,27,496,0,0,0,33,445,197,52,246,556,28,7.0,220,522.6666666666666,0.578125,2.2601626016260163,1.3220663265306123,3.392219387755102
brachsi01,2,2,92,0,0,0,1,85,48,17,33,94,7,7.0,52,89.66666666666667,0.5,2.8484848484848486,1.3159851301115242,4.817843866171003
braddza01,1,3,71,0,0,0,0,45,25,3,30,59,4,4.0,26,51.0,0.25,1.9666666666666666,1.4705882352941178,4.411764705882352
bradeda01,26,36,94,79,5,2,0,510,227,45,141,305,9,11.0,248,491.3333333333333,0.41935483870967744,2.1631205673758864,1.324966078697422,4.158073270013569
bradfch01,36,28,561,0,0,0,11,527,187,28,137,313,4,29.0,214,515.6666666666666,0.5625,2.2846715328467155,1.2876535229476407,3.263736263736264
bradfch02,7,0,86,0,0,0,1,102,45,18,31,76,3,5.0,49,104.0,1.0,2.4516129032258065,1.2788461538461537,3.894230769230769
bradfla01,6,4,104,0,0,0,7,89,29,5,44,58,5,2.0,39,103.66666666666667,0.6,1.3181818181818181,1.282958199356913,2.517684887459807
bradlar01,23,25,255,35,0,0,28,391,179,38,169,425,9,17.0,187,412.0,0.4791666666666667,2.514792899408284,1.3592233009708738,3.9101941747572813
bradlge01,171,151,347,325,302,33,2,3009,795,45,196,671,189,0.0,1696,2940.0,0.531055900621118,3.423469387755102,1.0901360544217686,2.433673469387755
bradlto01,55,61,183,151,27,10,2,999,421,86,311,691,27,10.0,484,1017.6666666666666,0.47413793103448276,2.2218649517684885,1.2872584343268916,3.723223059285948
brameer01,52,37,142,92,62,3,1,946,419,63,232,188,9,6.0,492,791.6666666666666,0.5842696629213483,0.8103448275862069,1.488,4.763368421052632
brancno01,5,2,37,0,0,0,4,55,26,5,42,41,3,0.0,31,62.666666666666664,0.7142857142857143,0.9761904761904762,1.547872340425532,3.734042553191489
brancra01,88,68,322,188,71,12,19,1372,625,149,663,829,44,31.0,702,1484.0,0.5641025641025641,1.2503770739064857,1.3712938005390836,3.790431266846361
brandbu01,28,37,228,43,7,2,13,556,265,59,275,354,27,23.0,311,590.0,0.4307692307692308,1.2872727272727273,1.4084745762711866,4.0423728813559325
brandch01,3,1,32,4,2,0,3,101,25,0,29,44,1,3.0,53,108.0,0.75,1.5172413793103448,1.2037037037037037,2.0833333333333335
branded01,121,146,378,278,150,18,17,2342,974,134,778,877,25,35.0,1084,2268.3333333333335,0.45318352059925093,1.1272493573264781,1.375459221160911,3.86451138868479
brandma01,5,8,97,0,0,0,0,161,72,16,56,121,0,6.0,78,144.33333333333334,0.38461538461538464,2.1607142857142856,1.5034642032332564,4.489607390300231
brantcl01,4,8,34,14,0,0,0,97,51,6,77,57,6,6.0,57,108.0,0.3333333333333333,0.7402597402597403,1.6111111111111112,4.25
brantje01,43,46,615,18,0,0,172,754,324,105,366,728,26,27.0,348,859.3333333333334,0.48314606741573035,1.989071038251366,1.3033359193173002,3.3933281613653996
brasiry01,5,4,128,1,0,0,7,101,49,14,43,127,5,3.0,53,123.33333333333333,0.5555555555555556,2.953488372093023,1.1675675675675676,3.575675675675676
braulst01,12,15,100,45,1,0,1,316,164,35,163,272,20,24.0,184,315.6666666666667,0.4444444444444444,1.6687116564417177,1.5174234424498416,4.675818373812038
braunry01,2,1,35,0,0,0,0,59,37,6,25,30,3,0.0,40,50.0,0.6666666666666666,1.2,1.68,6.66
braxtga01,50,53,282,70,28,2,32,1014,430,38,276,412,11,21.0,529,938.0,0.4854368932038835,1.4927536231884058,1.3752665245202558,4.1257995735607675
braybi01,13,12,258,0,0,0,3,185,82,19,88,188,5,4.0,90,197.33333333333334,0.52,2.1363636363636362,1.3834459459459458,3.7398648648648645
brazede01,8,25,63,43,0,0,0,305,192,42,151,145,9,20.0,217,271.0,0.24242424242424243,0.9602649006622517,1.6826568265682658,6.376383763837638
brazlal01,97,64,441,117,47,7,60,1387,506,84,492,554,22,25.0,589,1376.6666666666667,0.6024844720496895,1.1260162601626016,1.3648910411622275,3.3079903147699756
brazoyh01,10,12,122,0,0,0,21,117,64,14,59,108,4,6.0,68,121.0,0.45454545454545453,1.8305084745762712,1.4545454545454546,4.760330578512397
brebbjo01,6,7,161,0,0,0,2,139,61,19,54,198,3,8.0,64,175.0,0.46153846153846156,3.6666666666666665,1.1028571428571428,3.1371428571428575
brechha01,133,92,318,240,125,25,18,1731,618,117,536,901,18,37.0,701,1907.6666666666667,0.5911111111111111,1.6809701492537314,1.188362746811113,2.915603704350865
breinfr01,27,20,140,42,8,0,1,426,162,25,159,260,8,9.0,191,437.0,0.574468085106383,1.6352201257861636,1.3386727688787186,3.336384439359268
breitte01,160,170,380,342,301,12,3,3101,1331,79,1207,893,42,87.0,1848,2973.3333333333335,0.48484848484848486,0.7398508699254349,1.448878923766816,4.028811659192825
brennad01,37,36,129,77,40,5,3,694,234,21,194,283,9,23.0,316,677.0,0.5068493150684932,1.458762886597938,1.3116691285081241,3.110782865583456
brennbr01,3,6,49,0,0,0,0,41,27,8,29,54,6,0.0,28,54.666666666666664,0.3333333333333333,1.8620689655172413,1.2804878048780488,4.445121951219512
brenndo01,21,12,141,26,7,1,19,436,185,14,180,172,7,7.0,232,397.0,0.6363636363636364,0.9555555555555556,1.5516372795969773,4.193954659949622
brennto01,9,10,64,20,2,1,2,255,107,20,46,102,2,3.0,124,219.0,0.47368421052631576,2.217391304347826,1.3744292237442923,4.397260273972602
brently01,5,12,34,15,4,1,2,161,58,1,41,52,0,3.0,82,131.33333333333334,0.29411764705882354,1.2682926829268293,1.5380710659898476,3.9746192893401013
breslcr01,23,30,576,2,0,0,8,536,219,56,226,442,25,17.0,250,570.6666666666666,0.4339622641509434,1.9557522123893805,1.3352803738317758,3.453855140186916
bressru01,26,32,107,52,27,3,2,511,204,8,242,229,13,14.0,267,540.0,0.4482758620689655,0.9462809917355371,1.3944444444444444,3.4
brettke01,83,85,349,184,51,8,11,1490,666,127,562,807,37,23.0,734,1526.3333333333333,0.49404761904761907,1.4359430604982206,1.3443983402489628,3.9270583096746012
breuema01,25,26,86,60,23,1,3,487,217,41,154,226,7,3.0,246,484.3333333333333,0.49019607843137253,1.4675324675324675,1.3234686854783209,4.032346868547832
brewebi01,11,11,203,0,0,0,5,172,95,26,93,137,12,4.0,96,178.66666666666666,0.5,1.4731182795698925,1.4832089552238807,4.78544776119403
breweco01,2,5,80,4,0,0,0,105,47,12,55,87,11,3.0,53,90.0,0.2857142857142857,1.5818181818181818,1.7777777777777777,4.7
breweja01,9,10,43,28,10,0,0,231,105,22,76,73,8,6.0,120,216.66666666666666,0.47368421052631576,0.9605263157894737,1.416923076923077,4.361538461538461
breweji01,69,65,584,35,1,1,132,898,355,92,360,810,41,10.0,401,1040.6666666666667,0.5149253731343284,2.25,1.2088404868673925,3.07014734144779
breweto01,91,82,241,217,75,13,3,1478,671,126,669,733,53,43.0,761,1509.3333333333333,0.5260115606936416,1.0956651718983557,1.4224823321554771,4.001104240282685
brewija01,9,4,39,13,0,0,0,124,65,11,64,79,4,6.0,66,120.66666666666667,0.6923076923076923,1.234375,1.558011049723757,4.848066298342541
briceau01,4,4,127,1,0,0,0,135,83,27,56,143,4,17.0,90,148.33333333333334,0.5,2.5535714285714284,1.287640449438202,5.035955056179775
bridgma01,23,15,206,5,1,0,25,315,144,29,191,302,11,3.0,171,345.3333333333333,0.6052631578947368,1.581151832460733,1.4652509652509653,3.752895752895753
bridgto01,194,138,424,362,200,33,10,2675,1122,181,1192,1674,59,35.0,1321,2826.3333333333335,0.5843373493975904,1.4043624161073827,1.3682037976176435,3.572826984314188
bridwpa01,11,3,28,21,0,0,0,134,67,26,33,79,4,4.0,70,131.0,0.7857142857142857,2.393939393939394,1.2748091603053435,4.603053435114504
briggbu01,44,47,106,97,84,8,4,879,324,16,332,338,17,39.0,477,855.6666666666666,0.4835164835164835,1.0180722891566265,1.4152707440592132,3.407869107908064
briggjo01,9,11,59,21,3,1,1,174,92,23,82,80,3,5.0,101,165.66666666666666,0.45,0.975609756097561,1.5452716297786722,4.997987927565394
brighje01,3,6,37,4,0,0,1,54,31,10,27,51,6,3.0,32,55.666666666666664,0.3333333333333333,1.8888888888888888,1.4550898203592815,5.011976047904192
brilene01,129,112,452,279,64,17,22,2141,807,186,547,1163,50,51.0,929,2111.6666666666665,0.5352697095435685,2.126142595978062,1.2729281767955802,3.4394632991318077
brillji01,8,9,86,23,7,0,1,314,133,10,137,98,8,13.0,156,286.0,0.47058823529411764,0.7153284671532847,1.5769230769230769,4.185314685314686
brinkbr01,0,4,14,7,0,0,0,60,22,4,20,27,2,1.0,30,55.666666666666664,0.0,1.35,1.437125748502994,3.5568862275449105
briscjo01,5,5,100,2,0,0,2,124,88,18,129,115,22,3.0,94,139.66666666666666,0.5,0.8914728682170543,1.8114558472553701,5.670644391408115
brisslo01,44,48,234,93,45,2,29,867,406,61,451,436,31,14.0,451,897.6666666666666,0.4782608695652174,0.9667405764966741,1.468251021165986,4.070553286297809
brittch01,0,3,78,0,0,0,1,83,38,10,32,58,1,0.0,40,89.33333333333333,0.0,1.8125,1.287313432835821,3.828358208955224
brittji01,26,64,91,91,88,1,0,1264,387,12,62,29,45,0.0,992,816.6666666666666,0.28888888888888886,0.46774193548387094,1.6236734693877553,4.264897959183673
brittji02,13,16,76,30,4,3,4,214,106,23,112,148,5,4.0,115,237.0,0.4482758620689655,1.3214285714285714,1.3755274261603376,4.025316455696203
brittza01,35,25,417,46,0,0,153,528,210,37,244,515,45,10.0,240,622.0,0.5833333333333334,2.110655737704918,1.2411575562700965,3.0385852090032155
brizzto01,8,11,44,23,2,0,1,188,88,12,52,98,8,3.0,100,156.66666666666666,0.42105263157894735,1.8846153846153846,1.5319148936170213,5.055319148936171
broacjo01,44,29,121,86,42,4,3,748,306,51,255,258,4,1.0,366,674.3333333333334,0.6027397260273972,1.011764705882353,1.487394957983193,4.084033613445378
broadla01,2,2,27,2,0,0,0,63,32,4,25,39,0,0.0,34,55.0,0.5,1.56,1.6,5.236363636363636
brobepe01,41,71,206,134,26,6,1,942,488,86,478,536,50,52.0,552,963.0,0.36607142857142855,1.1213389121338913,1.474558670820353,4.5607476635514015
brocado01,52,48,626,42,0,0,9,885,391,85,310,642,33,35.0,436,880.0,0.52,2.0709677419354837,1.3579545454545454,3.9988636363636365
brockch01,18,17,148,30,0,0,1,361,179,56,137,227,16,10.0,193,335.0,0.5142857142857142,1.6569343065693432,1.4865671641791045,4.808955223880597
brockle01,13,14,50,30,13,3,1,279,111,7,124,108,10,13.0,149,291.6666666666667,0.48148148148148145,0.8709677419354839,1.3817142857142857,3.4251428571428573
brododi01,9,11,72,15,5,0,5,212,114,27,124,85,5,8.0,137,215.66666666666666,0.45,0.6854838709677419,1.5579598145285936,4.757341576506955
brogler01,77,74,259,184,52,18,2,1216,556,143,587,849,44,10.0,628,1337.3333333333333,0.5099337748344371,1.4463373083475297,1.3482053838484547,3.7417746759720836
brohatr01,4,4,82,0,0,0,1,70,36,8,28,46,2,3.0,37,66.66666666666667,0.5,1.6428571428571428,1.47,4.859999999999999
bronkje01,2,2,45,0,0,0,2,74,31,7,29,36,4,1.0,36,69.0,0.5,1.2413793103448276,1.4927536231884058,4.043478260869565
bronsji01,1,7,45,3,0,0,3,110,57,11,37,45,8,2.0,61,93.66666666666667,0.125,1.2162162162162162,1.5693950177935942,5.476868327402134
brookaa01,9,13,47,28,0,0,0,204,123,31,53,123,4,16.0,126,170.66666666666666,0.4090909090909091,2.3207547169811322,1.505859375,6.486328125
